"주차장코드","주차장명","주소","주차장 종류","주차장 종류명","운영구분","운영구분명","전화번호","주차현황 정보 제공여부","주차현황 정보 제공여부명","총 주차면","유무료구분","유무료구분명","야간무료개방여부","야간무료개방여부명","평일 운영 시작시각(HHMM)","평일 운영 종료시각(HHMM)","주말 운영 시작시각(HHMM)","주말 운영 종료시각(HHMM)","공휴일 운영 시작시각(HHMM)","공휴일 운영 종료시각(HHMM)","최종데이터 동기화 시간","토요일 유,무료 구분","토요일 유,무료 구분명","공휴일 유,무료 구분","공휴일 유,무료 구분명","월 정기권 금액","노상 주차장 관리그룹번호","기본 주차 요금","기본 주차 시간(분 단위)","추가 단위 요금","추가 단위 시간(분 단위)","버스 기본 주차 요금","버스 기본 주차 시간(분 단위)","버스 추가 단위 시간(분 단위)","버스 추가 단위 요금","일 최대 요금","위도","경도"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52776452","126.85399531"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52715732","126.85808145"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52686367","126.85927405"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52670873","126.86034142"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52633567","126.86283793"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.5268559","126.8593308"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52766938","126.8538764"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52637625","126.86256658"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52656433","126.86128998"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52650645","126.86242073"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52666568","126.86133408"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52775625","126.85405151"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52754919","126.85546113"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.5264875","126.8618367"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52640219","126.86241072"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52696014","126.85936136"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52750735","126.85574271"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52786468","126.85255906"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52661618","126.86094972"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52779944","126.85300021"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52671885","126.86027309"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52725038","126.85746608"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52658645","126.8618745"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52681234","126.860364"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52765802","126.85472938"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52683116","126.85950309"
"1539834","신정1,3동 복개(구)","양천구 신정동 1031-0","NS","노상 주차장","1","시간제 주차장","02-2645-1158","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:08:24","N","무료","Y","유료","70000","1147010100013","150","5","300","10","0","0","0","0","9000","",""
"1539984","신정1,3동 복개(구)","양천구 신정동 1031-0","NS","노상 주차장","1","시간제 주차장","02-2645-1158","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:09:06","N","무료","Y","유료","70000","1147010100013","150","5","300","10","0","0","0","0","9000","",""
"1540027","신정1,3동 복개(구)","양천구 신정동 1031-0","NS","노상 주차장","1","시간제 주차장","02-2645-1158","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:09:08","N","무료","Y","유료","70000","1147010100013","150","5","300","10","0","0","0","0","9000","",""
"1540042","한국통신(구)","양천구 목동 924-1","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:09:12","N","무료","Y","유료","0","1147010200008","250","5","250","5","0","0","0","0","0","",""
"1540229","신정1,3동 복개(구)","양천구 신정동 1031-0","NS","노상 주차장","1","시간제 주차장","02-2645-1158","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 10:59:47","N","무료","Y","유료","70000","1147010100013","150","5","300","10","0","0","0","0","9000","",""
"1540322","신월1동저지복개1구역(구)","양천구 신월동 228-1","NS","노상 주차장","1","시간제 주차장","02-2698-1386","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:00:35","N","무료","Y","유료","70000","1147010300013","150","5","300","10","0","0","0","0","9000","",""
"1540521","신월1동저지복개1구역(구)","양천구 신월동 228-1","NS","노상 주차장","1","시간제 주차장","02-2698-1386","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:01:28","N","무료","Y","유료","70000","1147010300013","150","5","300","10","0","0","0","0","9000","",""
"1540548","청계8가(남) 공영주차장(시)","성동구 상왕십리동 12-47","NS","노상 주차장","1","시간제 주차장","02-2274-2009","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2022-09-30 18:33:41","N","무료","Y","유료","0","1120010100349","450","5","450","5","0","0","0","0","0","",""
"1540609","신월1동저지복개2구역(구)","양천구 신월동 90-1","NS","노상 주차장","1","시간제 주차장","02-2698-1386","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:02:11","N","무료","Y","유료","70000","1147010300014","150","5","300","10","0","0","0","0","9000","",""
"1540662","신정1,3동 복개(구)","양천구 신정동 1031-0","NS","노상 주차장","1","시간제 주차장","02-2645-1158","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:02:16","N","무료","Y","유료","70000","1147010100013","150","5","300","10","0","0","0","0","9000","",""
"1540689","청계8가(남) 공영주차장(시)","성동구 상왕십리동 12-47","NS","노상 주차장","1","시간제 주차장","02-2274-2009","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2022-09-30 18:33:41","N","무료","Y","유료","0","1120010100349","450","5","450","5","0","0","0","0","0","37.56984463","127.02887521"
"1540689","청계8가(남) 공영주차장(시)","성동구 상왕십리동 12-47","NS","노상 주차장","1","시간제 주차장","02-2274-2009","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2022-09-30 18:33:41","N","무료","Y","유료","0","1120010100349","450","5","450","5","0","0","0","0","0","37.56967011","127.03203612"
